study_id,site_id,month,patients_screened,patients_enrolled,screen_failures,cumulative_enrolled
CT-2025-0020,SITE-00382,2025-02-01,3,2,1,10
CT-2025-0020,SITE-00382,2025-04-01,1,1,0,11
CT-2025-0020,SITE-00382,2025-05-01,2,1,1,12
CT-2025-0020,SITE-00383,2023-06-01,1,0,1,0
CT-2025-0020,SITE-00383,2023-07-01,1,1,0,1
CT-2025-0020,SITE-00383,2023-09-01,2,2,0,3
CT-2025-0020,SITE-00383,2023-10-01,1,1,0,4
CT-2025-0020,SITE-00383,2023-11-01,2,2,0,6
CT-2025-0020,SITE-00383,2024-01-01,1,0,1,6
CT-2025-0020,SITE-00383,2024-02-01,1,1,0,7
CT-2025-0020,SITE-00383,2024-03-01,3,2,1,9
CT-2025-0020,SITE-00384,2023-11-01,1,1,0,1
CT-2025-0020,SITE-00384,2023-12-01,1,1,0,2
CT-2025-0020,SITE-00384,2024-01-01,2,2,0,4
CT-2025-0020,SITE-00384,2024-02-01,1,1,0,5
CT-2025-0020,SITE-00384,2024-03-01,1,1,0,6
CT-2025-0020,SITE-00385,2023-06-01,2,2,0,2
CT-2025-0020,SITE-00385,2023-08-01,2,2,0,4
CT-2025-0020,SITE-00385,2023-09-01,1,1,0,5
CT-2025-0020,SITE-00385,2023-10-01,3,2,1,7
CT-2025-0020,SITE-00385,2023-11-01,4,3,1,10
CT-2025-0020,SITE-00385,2023-12-01,8,3,5,13
CT-2025-0020,SITE-00385,2024-02-01,1,1,0,14
CT-2025-0020,SITE-00385,2024-05-01,2,1,1,15
CT-2025-0020,SITE-00386,2023-11-01,3,1,2,1
CT-2025-0020,SITE-00386,2024-02-01,2,2,0,3
CT-2025-0020,SITE-00386,2024-04-01,2,2,0,5
CT-2025-0020,SITE-00386,2024-06-01,1,1,0,6
CT-2025-0020,SITE-00386,2024-07-01,1,0,1,6
CT-2025-0020,SITE-00386,2024-08-01,1,1,0,7
CT-2025-0020,SITE-00387,2023-06-01,2,2,0,2
CT-2025-0020,SITE-00387,2023-07-01,1,1,0,3
CT-2025-0020,SITE-00387,2023-09-01,4,3,1,6
CT-2025-0020,SITE-00387,2023-10-01,5,2,3,8
CT-2025-0020,SITE-00387,2023-11-01,2,1,1,9
CT-2025-0020,SITE-00388,2023-05-01,2,1,1,1
CT-2025-0020,SITE-00388,2023-06-01,3,2,1,3
CT-2025-0020,SITE-00388,2023-07-01,2,2,0,5
CT-2025-0020,SITE-00388,2023-08-01,4,3,1,8
CT-2025-0020,SITE-00388,2023-09-01,4,3,1,11
CT-2025-0020,SITE-00388,2023-10-01,5,3,2,14
CT-2025-0020,SITE-00389,2024-02-01,2,1,1,1
CT-2025-0020,SITE-00389,2024-04-01,1,1,0,2
CT-2025-0020,SITE-00389,2024-05-01,4,2,2,4
CT-2025-0020,SITE-00389,2024-06-01,1,0,1,4
CT-2025-0020,SITE-00389,2024-07-01,1,1,0,5
CT-2025-0020,SITE-00389,2025-02-01,2,1,1,6
CT-2025-0020,SITE-00390,2023-07-01,2,0,2,0
CT-2025-0020,SITE-00390,2023-08-01,1,0,1,0
CT-2025-0020,SITE-00390,2023-11-01,4,3,1,3
CT-2025-0020,SITE-00390,2023-12-01,1,1,0,4
CT-2025-0020,SITE-00390,2024-02-01,1,0,1,4
CT-2025-0020,SITE-00390,2024-04-01,1,1,0,5
CT-2025-0020,SITE-00390,2024-05-01,1,1,0,6
CT-2025-0020,SITE-00391,2023-07-01,1,0,1,0
CT-2025-0020,SITE-00391,2023-12-01,1,1,0,1
CT-2025-0020,SITE-00391,2024-02-01,1,1,0,2
CT-2025-0020,SITE-00391,2024-04-01,1,0,1,2
CT-2025-0020,SITE-00391,2024-06-01,1,1,0,3
CT-2025-0020,SITE-00391,2024-11-01,2,1,1,4
CT-2025-0020,SITE-00391,2024-12-01,1,1,0,5
CT-2025-0020,SITE-00392,2023-08-01,2,2,0,2
CT-2025-0020,SITE-00392,2023-09-01,1,0,1,2
CT-2025-0020,SITE-00392,2023-10-01,3,2,1,4
CT-2025-0020,SITE-00392,2023-11-01,1,1,0,5
CT-2025-0020,SITE-00392,2023-12-01,2,2,0,7
CT-2025-0020,SITE-00392,2024-02-01,1,0,1,7
CT-2025-0020,SITE-00392,2024-04-01,1,0,1,7
CT-2025-0020,SITE-00393,2023-08-01,3,2,1,2
CT-2025-0020,SITE-00393,2023-09-01,1,0,1,2
CT-2025-0020,SITE-00393,2023-10-01,6,5,1,7
CT-2025-0020,SITE-00393,2023-11-01,3,2,1,9
CT-2025-0020,SITE-00393,2023-12-01,5,3,2,12
CT-2025-0020,SITE-00393,2024-01-01,3,1,2,13
CT-2025-0020,SITE-00394,2023-11-01,2,1,1,1
CT-2025-0020,SITE-00394,2024-01-01,2,2,0,3
CT-2025-0020,SITE-00394,2024-02-01,1,1,0,4
CT-2025-0020,SITE-00394,2024-03-01,1,1,0,5
CT-2025-0020,SITE-00394,2024-06-01,1,1,0,6
CT-2025-0020,SITE-00394,2024-07-01,1,0,1,6
CT-2025-0020,SITE-00394,2024-08-01,1,1,0,7
CT-2025-0020,SITE-00395,2023-07-01,1,1,0,1
CT-2025-0020,SITE-00395,2023-09-01,1,1,0,2
CT-2025-0020,SITE-00395,2023-10-01,2,2,0,4
CT-2025-0020,SITE-00395,2023-12-01,2,1,1,5
CT-2025-0020,SITE-00395,2024-01-01,1,1,0,6
CT-2025-0020,SITE-00395,2024-02-01,1,1,0,7
CT-2025-0020,SITE-00395,2024-03-01,3,2,1,9
CT-2025-0020,SITE-00395,2024-06-01,2,1,1,10
CT-2025-0020,SITE-00396,2023-06-01,1,1,0,1
CT-2025-0020,SITE-00396,2023-07-01,1,1,0,2
CT-2025-0020,SITE-00396,2023-08-01,1,1,0,3
CT-2025-0020,SITE-00396,2023-09-01,3,2,1,5
CT-2025-0020,SITE-00396,2023-10-01,3,2,1,7
CT-2025-0020,SITE-00396,2023-11-01,3,2,1,9
CT-2025-0020,SITE-00396,2023-12-01,1,1,0,10
CT-2025-0020,SITE-00396,2024-01-01,1,1,0,11
CT-2025-0020,SITE-00397,2023-09-01,1,0,1,0
CT-2025-0020,SITE-00397,2023-12-01,1,0,1,0
CT-2025-0020,SITE-00397,2024-03-01,1,1,0,1
CT-2025-0020,SITE-00397,2024-04-01,1,1,0,2
CT-2025-0020,SITE-00397,2024-06-01,2,1,1,3
CT-2025-0020,SITE-00397,2024-12-01,2,0,2,3
CT-2025-0020,SITE-00397,2025-02-01,1,0,1,3
CT-2025-0020,SITE-00397,2025-03-01,1,0,1,3
CT-2025-0020,SITE-00397,2025-06-01,1,0,1,3
CT-2025-0020,SITE-00398,2023-07-01,2,1,1,1
CT-2025-0020,SITE-00398,2023-08-01,1,0,1,1
CT-2025-0020,SITE-00398,2023-10-01,2,1,1,2
CT-2025-0020,SITE-00398,2024-01-01,2,1,1,3
CT-2025-0020,SITE-00398,2024-02-01,1,1,0,4
CT-2025-0020,SITE-00398,2024-04-01,1,0,1,4
CT-2025-0020,SITE-00398,2024-10-01,1,0,1,4
CT-2025-0020,SITE-00398,2024-11-01,1,0,1,4
CT-2025-0020,SITE-00398,2024-12-01,3,2,1,6
CT-2025-0020,SITE-00399,2023-08-01,1,1,0,1
CT-2025-0020,SITE-00399,2023-10-01,1,1,0,2
CT-2025-0020,SITE-00399,2023-12-01,2,1,1,3
CT-2025-0020,SITE-00399,2024-01-01,1,1,0,4
CT-2025-0020,SITE-00399,2024-02-01,3,2,1,6
CT-2025-0020,SITE-00399,2024-03-01,2,1,1,7
CT-2025-0020,SITE-00399,2024-05-01,2,2,0,9
CT-2025-0020,SITE-00399,2024-06-01,1,1,0,10
CT-2025-0020,SITE-00399,2024-07-01,2,2,0,12
CT-2025-0020,SITE-00399,2024-08-01,2,2,0,14
CT-2025-0020,SITE-00399,2024-10-01,2,1,1,15
CT-2025-0020,SITE-00400,2023-08-01,1,1,0,1
CT-2025-0020,SITE-00400,2023-10-01,1,0,1,1
CT-2025-0020,SITE-00400,2023-12-01,5,2,3,3
CT-2025-0020,SITE-00400,2024-02-01,3,2,1,5
CT-2025-0020,SITE-00400,2024-03-01,1,1,0,6
CT-2025-0020,SITE-00400,2024-05-01,1,1,0,7
CT-2025-0020,SITE-00400,2024-06-01,1,0,1,7
CT-2025-0020,SITE-00400,2024-07-01,2,2,0,9
